CustomerId,Date,Amount,Description
6,16/05/2016 9:29:40 AM,-18.42,CURSUS CONGUE NISL
20,6/05/2016 8:34:15 PM,-5.12,URNA MAGNA URNA ID
12,17/05/2016 8:33:06 AM,-2.55,CURABITUR
2,11/08/2016 7:29:26 AM,-16.46,SEMPER ULLAMCORPER EGET ADIPISCING
15,7/05/2016 10:16:46 PM,-7.72,LOREM
13,9/08/2016 7:33:40 PM,-10.24,CONDIMENTUM EFFICITUR CURSUS NISL
16,6/05/2016 8:21:11 AM,130.30,SED
11,15/07/2016 12:47:22 PM,-4.86,AUCTOR CURSUS DIGNISSIM IPSUM
1,2/06/2016 6:58:08 AM,-12.8,ACCUMSAN ID NEC IN
12,1/07/2016 8:18:57 PM,-15.33,ULLAMCORPER INTERDUM FAUCIBUS TORTOR
20,21/05/2016 11:32:19 PM,-9.75,QUIS NIBH
14,4/06/2016 11:54:54 AM,-9.21,ORCI NISL
24,15/06/2016 9:32:43 PM,-3.57,CURSUS SIT URNA AT
18,8/07/2016 9:42:45 PM,-18.53,CONGUE TORTOR ELIT LOREM
22,16/06/2016 12:53:51 AM,-6.76,NEC
21,2/05/2016 11:59:06 AM,-11.04,ELIT ULLAMCORPER QUIS SAPIEN
4,19/06/2016 5:29:06 AM,-1.74,AC SED FINIBUS
8,17/05/2016 5:17:48 PM,-14.61,IPSUM NISL NON
15,1/07/2016 9:59:07 PM,-17.37,VITAE DOLOR LOREM
6,7/07/2016 8:32:50 AM,-15.11,LEO
3,23/05/2016 3:35:57 PM,-14.67,VELIT AMET
25,2/06/2016 7:23:50 AM,-4.08,NEC
4,4/06/2016 2:48:14 PM,-1.5,AT EFFICITUR
1,15/08/2016 7:16:50 PM,-11.3,LUCTUS NISL
21,21/06/2016 1:45:27 PM,-11.9,SEM CONSECTETUR EST SEM
1,8/06/2016 9:09:07 AM,-7.82,TINCIDUNT SEMPER
11,8/07/2016 1:16:16 PM,-11.75,INTERDUM ADIPISCING
7,1/08/2016 12:46:19 AM,1324.09,NEC AUCTOR
10,1/06/2016 7:35:49 PM,-8.75,SAPIEN IPSUM PRAESENT MASSA
20,7/05/2016 6:11:40 AM,-18.44,MAURIS IN ULLAMCORPER NEQUE
6,24/07/2016 3:44:25 PM,-12.41,MASSA ENIM
4,30/08/2016 4:31:21 PM,-7.78,NEC
9,31/08/2016 4:39:08 AM,-14.86,MAGNA MASSA SIT PULVINAR
11,30/08/2016 1:43:35 PM,-7.62,AUGUE ACCUMSAN SEMPER ADIPISCING
15,4/06/2016 5:19:00 AM,-17.24,CURSUS IN
16,15/07/2016 7:03:47 AM,-7.01,AMET FAUCIBUS
24,15/07/2016 10:30:22 PM,-8.6,CURABITUR CONGUE SEMPER
25,28/05/2016 4:53:13 PM,-19.86,ELIT
15,11/08/2016 1:32:36 AM,-10.68,TEMPUS LACINIA
16,6/05/2016 9:16:26 AM,-11.32,CONGUE
22,18/07/2016 3:41:20 PM,-7.04,AUGUE SEMPER ARCU
25,1/06/2016 1:19:42 PM,-7.74,ADIPISCING
13,5/08/2016 12:13:38 PM,-18.82,CONGUE UT QUIS
23,27/06/2016 7:07:32 AM,-2.52,NULLA
23,31/05/2016 1:32:18 AM,-13.83,AMET
15,15/06/2016 4:42:34 AM,-16.26,FAUCIBUS
20,25/07/2016 4:11:46 AM,-7.11,NISL ELIT
4,19/05/2016 2:23:50 AM,-16.29,MI
2,6/07/2016 1:47:59 AM,-9.62,NUNC ALIQUAM QUIS EGET
9,25/05/2016 10:54:26 PM,-8.34,LOREM
9,22/07/2016 12:10:30 AM,-10.74,VITAE
6,29/07/2016 6:33:56 AM,-1.92,MAURIS
16,7/06/2016 7:58:56 PM,-8.54,SIT
1,20/07/2016 11:21:26 AM,-14.11,NULLA NON BLANDIT LOREM
5,1/07/2016 9:13:50 PM,-9.41,AC
11,2/07/2016 11:17:13 AM,-14.22,CURABITUR NUNC ADIPISCING
20,1/05/2016 8:13:30 PM,-1.75,ODIO CONSECTETUR EGET
23,26/07/2016 11:19:52 AM,-12.29,MAGNA ET QUIS DIGNISSIM
11,3/07/2016 11:34:35 PM,-6.38,LOREM FAUCIBUS QUISQUE QUAM
13,7/06/2016 8:17:00 PM,-18.12,CURSUS AUCTOR IN
20,1/05/2016 7:57:22 AM,-10.08,AC
13,25/06/2016 12:01:27 PM,-14.09,TORTOR SAPIEN
14,1/08/2016 10:00:11 AM,-13.16,LOREM
5,2/05/2016 10:14:47 PM,-14.49,AMET
12,19/06/2016 4:10:33 PM,-8.48,MAURIS ADIPISCING PHARETRA DOLOR
23,28/07/2016 5:49:09 AM,-7.79,MASSA
4,4/08/2016 6:59:53 PM,-3.47,ADIPISCING
12,16/06/2016 8:54:31 PM,-15.61,MORBI DOLOR ODIO
5,30/06/2016 11:06:14 AM,-12.2,ORNARE VELIT
10,26/08/2016 6:58:02 AM,-19.71,MORBI SED VITAE NEC
8,5/05/2016 3:48:34 AM,-19.03,MAURIS VELIT
12,2/05/2016 10:19:07 PM,-7.59,ULTRICES
11,18/08/2016 5:55:06 PM,-6.53,NEQUE
15,8/07/2016 2:34:47 AM,-14.89,DOLOR ORCI SED
18,14/07/2016 9:01:39 AM,-14.31,IPSUM NEC
14,12/05/2016 5:43:27 AM,-14.14,DIGNISSIM
23,1/08/2016 3:42:32 AM,-16.58,TORTOR CONDIMENTUM CURSUS
20,11/05/2016 5:46:00 PM,-8.1,INTERDUM URNA
17,30/07/2016 12:39:44 PM,-5.63,INTERDUM
10,17/07/2016 2:51:33 AM,-7.67,ADIPISCING VITAE NISL ID
1,2/08/2016 6:58:08 AM,-11.55,SIT A FAUCIBUS MAURIS
3,19/07/2016 10:14:51 PM,-7.13,ULLAMCORPER INTERDUM ET ORNARE
9,2/08/2016 8:38:36 AM,128.62,ELIT EGET ARCU FAUCIBUS
19,18/05/2016 12:49:12 AM,-4.18,ALIQUAM
19,30/07/2016 5:09:17 PM,-14.02,AT
6,16/08/2016 5:07:51 AM,-18.35,SAPIEN ADIPISCING NEQUE URNA
1,4/05/2016 9:49:35 PM,-1.51,IPSUM CONGUE ELIT ELIT
6,23/06/2016 6:27:49 AM,-13.89,MAGNA
7,28/06/2016 6:38:38 AM,-4.3,ULTRICES VELIT AT
1,2/06/2016 12:04:10 AM,132.57,UT VITAE
8,8/05/2016 4:22:40 AM,-15.95,QUIS AUCTOR IACULIS
11,2/07/2016 9:41:11 PM,-5.9,SEMPER UT MAGNA
8,8/08/2016 9:14:22 PM,-11.88,ODIO
17,29/05/2016 5:45:10 PM,-12.7,QUAM
22,19/07/2016 6:53:18 AM,-17.87,FAUCIBUS UT DIAM
8,8/08/2016 1:29:50 PM,-5.79,AMET ELIT NEC METUS
16,30/06/2016 5:47:51 PM,-1.58,DOLOR QUISQUE PHASELLUS
6,11/05/2016 9:32:22 AM,-8,NUNC
2,12/06/2016 10:50:55 PM,-13.96,CURSUS
13,7/05/2016 3:11:44 PM,-2.2,AT PULVINAR IMPERDIET
9,26/05/2016 8:33:24 PM,-13.57,DIAM
6,14/08/2016 6:38:18 AM,-9.19,NUNC
7,6/06/2016 2:10:43 AM,-11.88,CURSUS
16,28/06/2016 1:05:02 PM,-18.02,CURSUS IPSUM VELIT BLANDIT
19,4/07/2016 10:56:21 PM,-13.19,CURABITUR IPSUM CURSUS CURABITUR
2,5/06/2016 7:29:56 PM,-16.52,ENIM
16,4/06/2016 6:09:31 PM,-18.16,CONSECTETUR ET
8,3/05/2016 5:56:10 AM,182.84,ENIM EST ID ULTRICES
6,7/05/2016 6:31:04 AM,-15.48,METUS CONGUE
17,22/06/2016 6:20:28 AM,-11.28,SED
7,6/07/2016 7:43:42 PM,-9.42,URNA SIT
8,7/05/2016 9:14:45 PM,-18.04,ET URNA
9,19/05/2016 1:26:07 PM,-17.28,ODIO BLANDIT
19,16/07/2016 10:32:08 AM,-8.05,SED
5,2/07/2016 7:57:53 PM,-14.32,VELIT
18,22/06/2016 7:32:12 AM,-16.03,ODIO CURSUS ULTRICES RUTRUM
22,3/05/2016 1:05:27 PM,-8.56,NEQUE CURSUS MAURIS ELIT
2,17/05/2016 12:42:03 PM,-7.6,TEMPUS SAPIEN
1,31/05/2016 5:42:51 PM,-12.92,IN PULVINAR CONSECTETUR
18,1/05/2016 4:57:00 PM,-2.37,RUTRUM NUNC
5,29/07/2016 5:49:10 PM,-19,MI IACULIS QUISQUE
9,15/07/2016 3:46:42 AM,-8.93,PRAESENT CURSUS MORBI
6,19/05/2016 11:56:43 AM,-3.41,MAGNA CURSUS
3,27/06/2016 11:53:14 PM,-4.41,EGET EFFICITUR
15,14/05/2016 1:16:01 AM,-1.22,SIT MAGNA EFFICITUR
2,8/08/2016 6:39:43 PM,-9.44,LACINIA EGET SIT MORBI
7,9/06/2016 6:58:39 PM,-7.65,NISL PULVINAR MAGNA ENIM
10,1/06/2016 9:13:52 PM,-14.01,ULLAMCORPER ULLAMCORPER
17,15/07/2016 12:26:48 PM,-2.95,AMET VITAE
12,6/06/2016 1:58:30 AM,-4.12,MAGNA TEMPUS SIT AMET
20,4/07/2016 3:51:30 PM,-6.82,VEL FAUCIBUS
21,2/06/2016 7:07:07 AM,-14.81,LOREM AMET SAPIEN
9,3/07/2016 7:53:29 PM,-15.56,NUNC
20,15/07/2016 11:43:20 PM,-5.46,ORNARE PULVINAR
15,28/07/2016 10:56:06 PM,-16.15,LOREM
25,11/08/2016 9:22:04 PM,-11.47,LACINIA MASSA
22,25/07/2016 7:56:33 AM,-14.78,VITAE MORBI NEC
25,19/07/2016 6:19:59 PM,-8.97,IN A
18,19/08/2016 7:54:34 PM,-18.58,ORCI ORCI
7,22/08/2016 8:51:34 AM,-1.18,INTERDUM
13,28/08/2016 11:52:27 AM,-17.52,IPSUM MAURIS
2,28/05/2016 10:54:49 AM,-15.61,ODIO IN CURSUS
5,4/06/2016 1:21:07 PM,-3.15,PHASELLUS AMET
7,24/08/2016 12:23:47 PM,-19.65,TEMPUS JUSTO TEMPUS
7,13/06/2016 11:08:01 PM,-8.78,A
25,15/08/2016 9:01:18 PM,-10.25,CURABITUR SED
13,22/05/2016 6:33:18 AM,-1.51,NEC
5,5/07/2016 9:14:19 AM,-4.74,SED ALIQUAM TINCIDUNT
16,24/07/2016 3:42:15 PM,-8.89,MAGNA NEC ARCU
25,22/05/2016 5:37:55 PM,-17.52,AT MAGNA SEM CONGUE
3,1/07/2016 1:41:41 AM,-12.04,IPSUM DOLOR IMPERDIET
11,21/06/2016 10:55:50 PM,-12.21,VELIT
20,3/06/2016 8:46:52 AM,196.00,INTERDUM
3,10/05/2016 12:53:04 AM,-18.85,VELIT
4,10/06/2016 7:03:53 PM,-4.73,NUNC
8,19/05/2016 5:16:35 AM,-4.88,QUISQUE CONDIMENTUM
19,3/05/2016 3:55:11 PM,-10.56,NON
7,2/05/2016 7:45:46 AM,-16.3,CURSUS NEC ELIT QUIS
18,2/06/2016 6:06:37 PM,-13.39,AUGUE ADIPISCING CURSUS
20,1/07/2016 7:25:37 AM,174.01,LEO
25,1/06/2016 12:53:49 AM,150.57,PHASELLUS SIT ORCI ORNARE
22,6/08/2016 4:28:34 AM,-15.25,AT DOLOR AMET
6,1/06/2016 5:49:34 AM,241.34,URNA ADIPISCING
25,16/07/2016 4:28:58 PM,-19.36,NUNC PULVINAR
7,1/05/2016 8:15:53 PM,-19.29,SED PRAESENT
9,4/08/2016 8:38:36 AM,128.62,SODALES CONGUE CURSUS
2,5/06/2016 11:25:34 PM,-10.7,CONDIMENTUM IPSUM
3,12/05/2016 7:59:27 AM,-17.73,ET
24,3/08/2016 11:38:00 AM,-19.4,RUTRUM URNA ET
10,6/05/2016 7:39:09 AM,-6.68,CONDIMENTUM ORNARE ENIM
14,23/07/2016 11:32:24 PM,-16.83,EGET
9,30/05/2016 11:09:11 AM,-9.49,BLANDIT
20,29/08/2016 6:26:03 AM,-78.71,NEQUE IPSUM
8,8/08/2016 5:03:16 AM,-1.25,MAGNA IMPERDIET
25,17/08/2016 6:06:21 AM,-12.34,MAGNA
4,6/07/2016 6:02:13 AM,-12.21,IMPERDIET SIT SED EST
15,21/06/2016 1:20:50 AM,-5.94,ADIPISCING MORBI ORNARE
21,19/06/2016 8:17:22 PM,-4.87,PRAESENT AMET
13,23/05/2016 11:16:20 PM,-16.55,SED CONGUE
18,8/07/2016 6:49:37 AM,-16.43,URNA ID ALIQUAM
17,15/05/2016 4:01:53 PM,-10.35,ORCI
18,22/06/2016 5:01:30 AM,-2.73,CONGUE ULTRICES
18,2/06/2016 1:15:12 PM,304.56,NEC
23,2/08/2016 6:35:50 AM,-7.47,ID ELIT
23,20/06/2016 9:54:34 PM,-17.66,SAPIEN DIAM
18,9/07/2016 6:09:19 AM,-2.26,ODIO NISL SED
3,21/06/2016 2:14:42 PM,-19.08,NEC EGET SAPIEN INTERDUM
11,24/06/2016 8:15:54 PM,-13.68,NEC ORCI ODIO NUNC
17,31/08/2016 3:06:45 PM,-1.1,TINCIDUNT
23,30/06/2016 5:33:02 PM,-8.43,NON FAUCIBUS
14,11/07/2016 7:56:21 AM,-17.9,NUNC
22,18/06/2016 7:46:42 AM,-1.29,ID DIAM
15,28/05/2016 2:22:40 PM,-8.09,FAUCIBUS NON EGET
20,21/06/2016 6:37:30 AM,-16.24,ORNARE TEMPUS
3,27/08/2016 11:11:32 PM,-10.78,A
18,7/06/2016 1:15:12 PM,62.14,CURSUS
19,3/05/2016 11:14:50 PM,-16.84,PHASELLUS
9,24/08/2016 4:13:01 PM,-14.49,SED PULVINAR ET
8,10/05/2016 1:21:00 AM,-10.77,SAPIEN QUISQUE FAUCIBUS ID
18,1/08/2016 3:55:11 AM,-7.28,QUISQUE AUCTOR LACINIA NUNC
23,11/08/2016 12:45:17 PM,-7.32,NISL SED FAUCIBUS AC
16,1/08/2016 11:12:13 PM,100.95,IPSUM
11,10/08/2016 8:57:36 AM,-19.07,PULVINAR AMET
8,11/06/2016 2:59:46 AM,-5.8,VEL
16,19/06/2016 4:38:22 PM,-18.53,NEC EGET IPSUM
20,13/06/2016 10:00:58 AM,-3.18,QUISQUE VELIT
7,3/06/2016 2:39:14 PM,-5.19,IPSUM
10,28/06/2016 2:11:34 AM,-9.17,IMPERDIET BLANDIT AC SEMPER
9,8/08/2016 5:03:13 PM,-4.4,METUS
13,21/08/2016 8:40:28 PM,-7.89,MAGNA ULLAMCORPER LACINIA ET
22,13/06/2016 4:59:39 AM,-5.43,IPSUM
14,29/07/2016 6:31:03 AM,-13.75,ODIO IPSUM
20,23/07/2016 12:54:57 PM,-3.71,VELIT ET VITAE NEC
25,1/06/2016 1:32:16 PM,-2.34,SED
11,26/05/2016 9:28:05 PM,-18.96,CONGUE ULTRICES
24,6/08/2016 2:42:38 AM,-6.35,MI TEMPUS UT
9,8/05/2016 10:03:24 AM,-13.41,CONGUE SED LEO PHARETRA
21,17/06/2016 2:10:01 PM,-1.82,SEMPER TEMPUS
25,11/06/2016 7:00:15 AM,-1000.1,SED
13,12/06/2016 10:10:07 PM,-7.87,BLANDIT LEO ELIT
3,20/07/2016 3:34:56 PM,-19.19,QUAM
25,31/07/2016 8:35:51 AM,-14.83,UT EGET IMPERDIET
5,25/05/2016 8:41:48 AM,-3.35,VITAE PRAESENT NISL
15,21/08/2016 6:08:53 PM,-8.55,SAPIEN SODALES UT QUIS
17,19/06/2016 5:33:25 PM,-1.3,SED
23,11/05/2016 8:28:08 AM,-4.3,NEC
15,9/05/2016 9:14:57 AM,-7.33,ADIPISCING
15,25/08/2016 11:26:18 AM,-17.13,UT METUS IPSUM
14,9/06/2016 7:52:03 AM,-1.21,CURSUS MAGNA
13,6/07/2016 7:01:51 AM,-4.83,INTERDUM
11,11/08/2016 2:15:47 AM,-4.39,BLANDIT
4,2/08/2016 8:30:37 AM,-18.75,NUNC VITAE MAGNA
1,23/08/2016 6:46:55 PM,-7.76,ADIPISCING SIT
3,31/08/2016 1:07:50 PM,-18.61,PULVINAR PRAESENT NEC
4,1/07/2016 11:51:36 AM,-2.8,IMPERDIET SIT SED EST
23,17/05/2016 6:14:12 AM,-4.05,MAGNA LOREM
7,5/08/2016 5:06:10 PM,-9.09,CONSECTETUR EFFICITUR AUGUE
24,18/06/2016 3:57:41 PM,-13.1,PHASELLUS BLANDIT CONGUE ENIM
22,17/08/2016 7:57:17 AM,-15.3,TEMPUS QUIS ODIO
16,1/05/2016 8:21:11 AM,437.80,TINCIDUNT
7,20/07/2016 10:50:33 AM,-15.28,AUCTOR PULVINAR TINCIDUNT ACCUMSAN
5,7/07/2016 11:19:57 AM,-1.7,AC
14,19/08/2016 12:51:06 PM,-3.6,NISL MASSA
18,9/07/2016 12:21:15 PM,-10.81,ULLAMCORPER TEMPUS
13,10/07/2016 7:04:40 PM,-12.38,EGET NEQUE
9,26/06/2016 1:00:12 AM,-8.79,ID
22,5/05/2016 4:42:06 AM,-2.14,IPSUM
7,1/08/2016 4:02:32 AM,-6.26,SAPIEN ORCI ULTRICES IPSUM
13,2/08/2016 12:14:28 PM,-13.5,EST TEMPUS
4,9/08/2016 12:37:19 AM,-18.75,NUNC IACULIS ID
12,21/06/2016 7:53:40 PM,-11.31,NUNC
13,14/08/2016 8:45:58 PM,-5.57,TORTOR
13,3/05/2016 11:43:38 AM,-15.82,AUGUE SEMPER CONGUE SEM
8,5/05/2016 7:57:51 PM,-15.28,SEMPER DIGNISSIM LOREM
20,3/06/2016 8:46:52 AM,-9,NON INTERDUM
7,1/05/2016 7:11:33 PM,-3.2,PHASELLUS ULLAMCORPER
14,28/06/2016 7:20:25 PM,-8.42,MAGNA CONGUE
2,3/05/2016 11:16:28 PM,-16.95,RUTRUM AT PRAESENT CONGUE
24,1/05/2016 4:10:41 PM,-18.24,DIAM IPSUM TEMPUS
2,31/08/2016 6:12:05 PM,-14,URNA ALIQUAM METUS
17,11/05/2016 8:25:11 PM,-11.72,INTERDUM PULVINAR
22,26/07/2016 2:31:59 AM,-7.66,BLANDIT
15,1/07/2016 7:22:46 AM,1597.24,VITAE DOLOR LOREM
14,19/07/2016 4:32:30 PM,-2.98,MAGNA CURABITUR
10,23/05/2016 6:16:45 PM,-18.9,SEMPER ELIT
24,14/05/2016 5:14:13 AM,-17.66,CONSECTETUR AT SIT
6,14/08/2016 9:14:31 AM,-19.6,EFFICITUR IN AUGUE DOLOR
24,1/06/2016 2:12:38 AM,68.75,SIT AC SAPIEN QUAM
4,19/07/2016 9:45:52 PM,-17.44,INTERDUM FAUCIBUS ADIPISCING
20,27/06/2016 12:49:49 PM,-13.57,MAGNA
17,2/06/2016 7:56:15 PM,-8.02,AC CONGUE QUIS LACINIA
12,8/07/2016 4:25:12 AM,-1008.38,VELIT FINIBUS
22,7/06/2016 11:20:44 PM,-11.87,CURSUS UT CONSECTETUR
12,24/06/2016 11:00:54 AM,-10.85,EGET SEMPER ENIM QUIS
19,30/05/2016 11:17:31 PM,-4.72,UT
12,27/06/2016 3:04:28 AM,-2.5,ULTRICES
20,23/08/2016 8:18:51 PM,-12.24,MASSA
16,3/08/2016 2:16:20 PM,-12.42,ULTRICES
6,15/05/2016 3:01:57 AM,-18.79,TINCIDUNT NEC SIT NUNC
17,2/07/2016 3:00:05 AM,-1.55,URNA TINCIDUNT CURABITUR ARCU
9,20/08/2016 7:40:15 AM,-1.03,URNA
6,17/07/2016 12:42:38 PM,-1.87,NEC MI NON
4,2/07/2016 1:37:02 AM,99.75,BLANDIT
15,1/07/2016 12:58:29 PM,-14.89,VITAE DOLOR LOREM
2,21/06/2016 6:26:07 PM,-3.69,SEM SIT NUNC
22,19/05/2016 10:14:59 AM,-5.26,MAURIS IPSUM ARCU
8,7/05/2016 6:19:20 PM,-11.94,AMET IACULIS NEQUE ELIT
6,10/07/2016 12:05:25 AM,-7.72,NON
19,17/08/2016 8:02:13 PM,-11.08,ACCUMSAN MAGNA
6,5/06/2016 3:08:05 PM,-6.34,CONDIMENTUM ULLAMCORPER
13,22/07/2016 11:36:19 PM,-13.45,SAPIEN BLANDIT
13,23/06/2016 3:58:33 AM,-12.16,BLANDIT
19,30/08/2016 6:06:21 AM,-12.11,ULLAMCORPER
5,14/05/2016 8:23:30 PM,-5.91,PULVINAR
15,25/08/2016 11:13:27 AM,-15.72,CURSUS IPSUM DOLOR INTERDUM
16,16/06/2016 6:28:02 PM,-18.62,ULLAMCORPER TEMPUS AUGUE
10,24/05/2016 3:54:49 PM,-12.48,MAURIS SEM ADIPISCING
1,14/07/2016 9:41:46 AM,-2.77,IACULIS CURSUS AC
21,17/06/2016 2:44:46 AM,-10.06,URNA ULLAMCORPER NUNC
13,12/06/2016 12:26:23 AM,-17.63,AC NEC QUAM MASSA
22,9/08/2016 2:38:50 AM,-9.9,CONGUE DOLOR MORBI
24,23/07/2016 6:43:48 AM,-5.54,MASSA
8,19/05/2016 4:20:10 PM,-14.19,MAURIS
19,3/08/2016 7:28:26 PM,-15.61,MAURIS TEMPUS IACULIS TORTOR
1,8/06/2016 3:35:15 PM,-1.11,ACCUMSAN ID NEC IN
18,11/08/2016 9:39:13 PM,-14.75,CURSUS
11,6/07/2016 2:00:31 PM,133.71,SODALES CONGUE DIGNISSIM
19,20/05/2016 1:14:55 PM,-11.62,AC NUNC IPSUM
14,3/05/2016 2:56:12 AM,1455.44,METUS CURSUS
21,26/05/2016 9:44:10 PM,-19.36,URNA EGET MAGNA AUGUE
7,21/07/2016 3:47:34 AM,-7.53,DIGNISSIM
2,4/08/2016 12:50:45 AM,-2.04,ELIT SIT ULLAMCORPER
20,30/05/2016 3:18:56 AM,-11.48,MAURIS CONGUE CURABITUR
5,1/08/2016 9:13:50 AM,234.02,AUGUE ID ID URNA
17,4/05/2016 7:07:01 PM,-11.82,SED NISL ET NUNC
16,28/05/2016 1:30:54 AM,-9.18,EFFICITUR VEL SODALES
20,3/06/2016 9:23:36 PM,-3.94,MAGNA PRAESENT JUSTO ADIPISCING
16,23/07/2016 12:52:17 PM,-10.18,CONSECTETUR PHARETRA SIT ORNARE
14,4/06/2016 10:49:20 PM,-14.55,MI IN IN QUIS
6,23/06/2016 8:24:57 AM,-8.03,JUSTO
12,13/07/2016 8:34:42 AM,-13.99,NEC DIAM
18,30/07/2016 9:12:50 AM,-2.53,URNA NON
10,18/05/2016 1:58:49 PM,-10.49,IACULIS
16,2/06/2016 3:10:59 AM,-2.74,EGET ACCUMSAN ORNARE
22,8/06/2016 3:00:12 AM,-1.82,ADIPISCING ID NEQUE METUS
23,2/05/2016 3:07:26 PM,-7.47,DIAM CONDIMENTUM ELIT
14,14/05/2016 8:32:39 PM,-17.25,IPSUM FINIBUS
20,7/08/2016 12:07:45 AM,-11.42,LEO NEQUE TORTOR
21,2/06/2016 5:24:57 AM,-11.9,URNA CONGUE INTERDUM ODIO
24,16/06/2016 9:32:29 AM,-19.27,JUSTO VEL
7,20/07/2016 3:52:58 PM,-14.76,EGET CONGUE ACCUMSAN LOREM
2,10/05/2016 3:12:21 AM,-3.45,IPSUM
3,20/05/2016 1:40:39 PM,-18.97,AT LUCTUS AMET ID
23,27/08/2016 8:27:57 PM,-3.31,SEMPER INTERDUM PULVINAR ORCI
23,2/05/2016 5:30:03 PM,-16.77,ELIT
16,17/07/2016 5:48:44 PM,-10.09,DIAM PULVINAR AT
8,27/08/2016 2:24:52 AM,-18.9,ULLAMCORPER CURSUS
23,28/06/2016 2:45:55 AM,-9.89,AMET ULTRICES
19,6/07/2016 8:43:59 PM,-8.75,ARCU NON ACCUMSAN
11,20/07/2016 3:18:05 PM,-10.26,SIT
22,1/06/2016 7:16:35 PM,-1.29,INTERDUM
17,20/05/2016 11:53:43 AM,-8.18,URNA
14,20/06/2016 9:54:57 AM,-17.23,CONDIMENTUM QUAM QUIS
5,22/07/2016 10:28:34 AM,-12.16,SEM VELIT
20,4/06/2016 9:47:09 AM,-6.85,BLANDIT SEM ALIQUAM FAUCIBUS
20,6/07/2016 8:46:51 AM,-8.21,ARCU QUIS QUAM ULTRICES
2,25/06/2016 12:15:33 AM,-2.8,VITAE
1,16/06/2016 9:10:13 PM,-12.8,IMPERDIET
21,9/07/2016 12:53:36 PM,-1.31,ULLAMCORPER CURABITUR MAURIS
8,12/06/2016 11:29:53 PM,-5.55,AUCTOR DOLOR
3,29/05/2016 9:31:33 PM,-14.82,ACCUMSAN PULVINAR PULVINAR SEMPER
14,28/08/2016 5:02:14 AM,-18.26,MI NISL IPSUM AMET
15,8/06/2016 1:13:36 PM,-13.68,CONGUE
13,24/07/2016 8:30:15 PM,-6.06,TEMPUS
11,26/07/2016 5:08:53 PM,-3.26,SODALES CONGUE DIGNISSIM
12,1/07/2016 2:14:43 PM,-12.72,VELIT FINIBUS
14,7/07/2016 4:15:38 PM,-12.58,AC TORTOR
16,2/05/2016 5:40:00 PM,-2.21,IN SED
13,14/06/2016 5:00:08 PM,-12.16,DOLOR NEC
19,20/06/2016 5:20:03 PM,-14.11,QUAM ID NON
6,7/06/2016 1:01:32 AM,-19.53,ACCUMSAN
3,22/08/2016 9:37:20 AM,-9.41,FAUCIBUS DIGNISSIM IN
14,1/08/2016 7:47:56 AM,-1.85,ODIO CONDIMENTUM MAGNA DOLOR
3,29/08/2016 9:14:53 PM,-8.1,FAUCIBUS
24,31/08/2016 5:06:32 PM,-8.83,ULTRICES MAURIS
21,2/06/2016 8:36:14 AM,-14.02,SED ADIPISCING
5,26/08/2016 9:47:37 PM,-9.65,IPSUM DOLOR AMET NEC
9,3/06/2016 8:53:53 AM,-19.74,LUCTUS EFFICITUR CURSUS
14,13/08/2016 4:32:57 PM,-18.87,QUISQUE ULTRICES UT
18,2/06/2016 2:20:05 PM,-13.11,ODIO CURSUS ULTRICES RUTRUM
14,27/05/2016 8:03:09 PM,-11.28,IACULIS SEMPER
11,1/08/2016 10:25:13 AM,-19.95,MAGNA UT
15,27/05/2016 6:16:01 PM,-1033.23,FAUCIBUS SED NISL
25,13/06/2016 5:35:07 AM,-16.14,ADIPISCING
8,19/08/2016 3:34:11 PM,-5.79,ODIO
9,4/05/2016 7:56:35 PM,-11.67,CURSUS TEMPUS
9,11/06/2016 11:25:11 AM,-2.09,NUNC ULLAMCORPER PRAESENT
14,31/07/2016 1:57:44 AM,-68.42,TEMPUS CONSECTETUR
18,18/08/2016 10:01:44 AM,-9.26,MAGNA
23,3/05/2016 11:33:22 AM,-7.47,QUIS SEMPER
17,21/06/2016 12:50:52 PM,-9.02,IACULIS ELIT IPSUM PRAESENT
4,22/05/2016 11:58:17 PM,-4.13,NIBH
4,15/05/2016 9:28:55 AM,-7.77,CURABITUR IPSUM QUIS
14,1/07/2016 1:05:04 AM,-18.06,CONGUE QUISQUE PHARETRA ULLAMCORPER
12,20/07/2016 5:59:14 AM,-9.13,NISL
10,11/05/2016 7:47:44 PM,-15.37,URNA QUIS
9,3/07/2016 8:38:36 PM,-10.74,EFFICITUR CURABITUR CONSECTETUR JUSTO
19,4/07/2016 9:03:14 PM,-3.84,EGET LUCTUS AUCTOR
4,8/06/2016 6:48:16 PM,-1.63,NON
14,28/08/2016 11:19:30 PM,-9.51,ADIPISCING NIBH CURSUS ENIM
1,10/06/2016 4:12:03 AM,-3.23,CURSUS PULVINAR
7,15/08/2016 9:21:12 AM,-5.9,MAURIS NON EGET
13,14/06/2016 4:42:57 PM,-10.2,VELIT
19,3/05/2016 3:55:11 PM,-10.56,UT NULLA
5,6/05/2016 6:53:27 PM,-17.1,IN LACINIA PRAESENT AUGUE
20,15/05/2016 5:26:42 PM,-6.44,CURABITUR
12,6/07/2016 2:11:37 PM,-13.16,METUS IPSUM ADIPISCING NUNC
17,2/08/2016 12:21:30 AM,-9.55,PULVINAR PRAESENT ID
21,2/06/2016 8:28:34 AM,-17.16,VELIT IPSUM FINIBUS FAUCIBUS
